Game,Boxart,URL,IARC
Garlic,https://store-images.s-microsoft.com/image/apps.21486.14178297751903656.a2b17f62-a99e-4377-8b74-e7725d342950.8cefaf78-9a56-458c-b9a0-5ede51427385?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/garlic/9PC8DMNJX17T/0010,12
ミスト探偵,https://store-images.s-microsoft.com/image/apps.48331.13717985375747706.1168cebb-b300-4ddb-afb0-48b952f553bc.5c3bd521-fd5d-44ef-a09d-0553c80a7913?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44of44k544oi5o6i5yg1/9NKZJ5LCXSSZ/0010,12
Music Racer: Ultimate,https://store-images.s-microsoft.com/image/apps.18645.14465138888458631.a2b7bdca-4320-4f5e-ab71-43a5dc5fe2bb.d0b83bc3-dfc1-41ea-b917-d795957a58ca?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/music-racer-ultimate/9P08W0Z9BDPV/0010,16
Aluna: Sentinel of the Shards,https://store-images.s-microsoft.com/image/apps.3659.14405730737312018.96e14e61-4497-4aff-92c2-5d352d77e05f.13a946c2-6207-4039-8fd6-4fabc1875ac0?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/aluna-sentinel-of-the-shards/9NTXB9K820J5/0010,16
Metal Tales Overkill,https://store-images.s-microsoft.com/image/apps.33741.13693861073651963.abeee777-ce51-4bb4-a332-9835c76d5bdd.2e48ab16-631a-4864-bade-bcd88a769610?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/metal-tales-overkill/9NMF0DC8KVL0/0010,16
プロジェクト・スターシップ・エックス,https://store-images.s-microsoft.com/image/apps.41297.14106229075600828.0d69ddbe-d9ac-470d-b1e8-11327955312b.8b50d78e-2959-44c1-ba52-ace8060d866e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44ox44ot44k444kn44kv44oi44o744k544k44o844k344od44ox44o744ko44od44kv44k5/9P7K383LQG95/0010,12
Paper Ghost Stories: 7PM,https://store-images.s-microsoft.com/image/apps.6228.13647781552037091.9fd5635e-22a0-4a78-904d-5813901db64d.f908f86e-8bc4-4361-909b-bdf9a592ac9a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/paper-ghost-stories-7pm/9NGCHB38DQNN/0010,12
Delta Squad,https://store-images.s-microsoft.com/image/apps.12065.14062582049712080.42b100a6-d6c1-40df-b93d-54f113b1e1f5.8d00eaea-38dd-4a6f-8f06-8f0f55dcd7d1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/delta-squad/9N7LBM65MM5Z/0010,16
A Musical Story,https://store-images.s-microsoft.com/image/apps.41773.14496903140534210.0b9d4422-1c7b-4f31-9c4a-6af87c546ff2.ff5327ea-98ce-432f-a84b-556def7d3b7d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/a-musical-story/9P20N3DPBJ9R/0010,16
Super Geisha Neon,https://store-images.s-microsoft.com/image/apps.31299.14560159107438680.f97ceea3-38fe-4ebe-a933-110f3105f6f7.e53775cb-24ae-4961-ab13-6d0faae9456e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/super-geisha-neon/9P2LHWSMQ9HT/0010,16
Q.U.B.E. 2,https://store-images.s-microsoft.com/image/apps.61498.66026872382583995.4c335f78-9221-4442-8620-f6ef132f3040.8d29f64e-4d1a-482b-8e91-e0d17d798746?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/qube-2/C3FXTTH4NFQN/0001,12
Eastasiasoft Indie Shmup Bundle,https://store-images.s-microsoft.com/image/apps.40545.13672502131775241.79e591f3-20fa-4b84-8631-33eb0ddf388b.d2599627-25b0-43a9-b1fb-9532978a1dc5?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/eastasiasoft-indie-shmup-bundle/9NJWQ4WG8JJG/0010,16
アスディバインハーツ I & II,https://store-images.s-microsoft.com/image/apps.28260.14233134237391612.94c8d72d-f625-4219-ae33-001131171577.4057db82-c18d-4efb-b02f-9a8e8ec52fa4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/i-ii/9PHF1VFSTHWZ/0010,12
ScourgeBringer,https://store-images.s-microsoft.com/image/apps.62704.14495687703001809.1cc298bb-e2d6-45d4-9498-892d229de187.de25ef58-1f3c-467e-a9b1-5f8ffd3531a2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/scourgebringer/9NXPV1T3WS34/0010,12
Neoverse,https://store-images.s-microsoft.com/image/apps.4863.13732308681387652.c3494a93-6023-4ea4-83ca-9f1ca8deab06.b27ce181-1367-420e-97ce-752537bb67b2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/neoverse/9NNSTP6KJTZ9/0010,12
マイティ・グース,https://store-images.s-microsoft.com/image/apps.46588.14534578155452057.bdca336f-84fe-4e63-90ee-b457f0186833.30779d91-0425-4418-b2d7-cc36e4e88fda?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44oe44kk44og44kj44o744kw44o844k5/9P3W7QMHR450/0010,12
The Amazing American Circus,https://store-images.s-microsoft.com/image/apps.21796.14049305229771816.cbf512f7-c781-4721-bfda-930f2adc9161.aac7444b-1a9f-4767-b303-f949b278557c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-amazing-american-circus/9N88J4F7F6X7/0010,12
Plague Universe: Strategy Rpg Bundle,https://store-images.s-microsoft.com/image/apps.51210.13956955164969176.8dc6b34f-723a-46a7-8f61-6153476ce589.018903f2-5e9e-49f8-a1d0-2d1b5133d910?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/plague-universe-strategy-rpg-bundle/9N27J1CJSWR1/0010,12
Convoy: A Tactical Roguelike,https://store-images.s-microsoft.com/image/apps.28369.14552462437357453.4f98fceb-3a25-4296-8a08-dbd387292932.aefcd5df-a475-4774-a0f5-6f99146b9a50?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/convoy-a-tactical-roguelike/9P307TDT0HCN/0010,12
Gods Will Fall,https://store-images.s-microsoft.com/image/apps.1718.14270033127007010.6d5f6034-0e7c-46cb-9972-960d76400a32.45f8b524-1fe3-4a9d-998a-f355099c2771?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/gods-will-fall/9PKBBTWKG85H/0010,16
WARTILE,https://store-images.s-microsoft.com/image/apps.52510.14120552418711265.28cb0e35-6742-4865-ba88-cb4102df40f0.5996e1a2-1f27-448c-87a2-cb505ec4a7d5?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/wartile/9PBM3T5S04S6/0010,12
Master of Survival bundle,https://store-images.s-microsoft.com/image/apps.49480.13525105901835100.9e93d8b7-2511-4823-a28b-da192ecc29d4.a7a18df8-9cfa-4826-a741-a4c4eb6a7f8a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/master-of-survival-bundle/9N9VN95BX0SC/0010,16
Tower of time,https://store-images.s-microsoft.com/image/apps.52854.14213599911390620.cc5744c2-8620-4b2e-919d-dfe5460491cd.efe7c599-b417-4c57-a6ff-a2793a1e437a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tower-of-time/9PF270MXGQB7/0010,12
SMITE「全能のアルコーン」バンドル,https://store-images.s-microsoft.com/image/apps.33578.14622056853382379.d0e36916-11dd-456e-9af0-16f85c2fd930.a8ae051e-21f9-4fa4-aa26-64a592d6a5d5?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/smite/9P6LTJRVJV3B/0010,12
Dustoff Z,https://store-images.s-microsoft.com/image/apps.45090.13934113368576782.30196eab-9d3d-4638-bfcb-8c116e6189bb.e14ec4dd-67ee-4f4d-b7c0-da74dcd8a184?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dustoff-z/9N3D8WHQRZ3M/0010,12
Outbreak: Lost Hope Definitive Edition,https://store-images.s-microsoft.com/image/apps.41316.14250451843985597.a42fee18-1a4e-42c4-b386-2432c5d7676d.d25ae767-6f9e-4680-9f83-2b08080aebd1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/outbreak-lost-hope-definitive-edition/9PL3WN6J9P0G/0010,16
Noir Chronicles: City of Crime,https://store-images.s-microsoft.com/image/apps.20320.69354176895377048.7bc07b1d-79a1-404f-ab9f-76326badca36.5342530c-af55-46e8-ba07-419a85e83f1c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/noir-chronicles-city-of-crime/BRVPDHDTJ8F9/0001,16
Paper Dolls Original,https://store-images.s-microsoft.com/image/apps.8979.13625744162144442.98f90b75-e511-4349-bf41-0e447f386b60.6976f1c5-4753-45c8-b098-d7a19d2adde9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/paper-dolls-original/9NHH4JSJGCFW/0010,16
ヴァーニーレイク,https://store-images.s-microsoft.com/image/apps.24095.14427194738162023.6e791d39-de26-4986-a128-1da96012d080.4e0fa0db-b801-4884-932d-a4167b02a5dc?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44o044kh44o844ol44o844os44kk44kv/9NXDR9SSKTJ4/0010,16
Dawn of the Monsters,https://store-images.s-microsoft.com/image/apps.10328.13961940793733807.8b25daa2-469a-4891-901d-cc871e20a766.3058c42f-6adc-4d35-8dd1-132545273f01?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dawn-of-the-monsters/9N26QC47DLB4/0010,16
Crossbow Crusade,https://store-images.s-microsoft.com/image/apps.32914.13856106421094245.9bc9dfff-099c-445d-9228-7434ec0d6210.514a36ed-b14f-41c9-a3fc-3dce2c1bb958?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/crossbow-crusade/9MVV8TG3J26Q/0010,16
Century: Age of Ashes - Ember Crown Edition,https://store-images.s-microsoft.com/image/apps.2894.14329982499866786.c3f6d9a7-4bbd-432c-a093-7a6edb0d03d9.7e5d795c-6362-455c-9946-783061c9188e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/century-age-of-ashes-ember-crown-edition/9PP6T90CHVJ5/0010,12
Disrtust and Goliath Premium Survival Bundle,https://store-images.s-microsoft.com/image/apps.31827.14117683029222653.959394b3-797d-49e1-bcc2-8e0c42589c52.b9d8ec3c-cfb8-4733-bde8-e41ae0da9cf5?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/disrtust-and-goliath-premium-survival-bundle/9PBRZ6NXPCS6/0010,12
Paladins スターターエディション,https://store-images.s-microsoft.com/image/apps.51480.13740730219256604.8bc53a88-4f24-49c5-a58a-b7b9a8b38cab.e3cc7722-3f5d-4a4d-aa5a-4edcd17ca7d2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/paladins/9NNCP68CC707/0010,12
Within the Blade,https://store-images.s-microsoft.com/image/apps.45968.13593943568925519.6ec875cd-63fe-4294-aab0-b61248c851c2.cf61ef0b-0f9a-4ac2-916c-c642a22f3ac0?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/within-the-blade/9NFR3QVXS8X0/0010,18
アルカディア・フォールン,https://store-images.s-microsoft.com/image/apps.32070.13993506685344622.44bededd-d981-4e1f-8197-66debb09cc58.c7b46525-16bd-4897-9261-1a613f556b42?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44ki44or44kr44oh44kj44ki44o744ov44kp44o844or44oz/9N45RGC4PS81/0010,12
Aquadine,https://store-images.s-microsoft.com/image/apps.23071.14063542254284895.b6845f9c-5a42-490c-ae3b-8e2203c439c5.d4d9a662-aab3-417a-922d-d0995282c596?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/aquadine/9N7RXSPKZKD4/0010,12
Timothy vs the Aliens,https://store-images.s-microsoft.com/image/apps.42916.14210210634436054.dafb7c62-ed01-417c-bd22-28c4b0791da4.507e3084-c349-4322-a6ee-affab3ead201?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/timothy-vs-the-aliens/9PF0F2N6TCZ7/0010,12
Wildfire,https://store-images.s-microsoft.com/image/apps.62165.13596109322110129.4abf0a42-6961-44e1-b060-f8f019d03993.117c8d03-ee45-4533-9a38-526c6a5f86d0?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/wildfire/9NFF0GQ68HBG/0010,12
Creepy Tale: Ingrid Penance (Xbox Series X|S),https://store-images.s-microsoft.com/image/apps.11461.14625409091128493.7a8b7044-a6ef-48ea-9419-7e26ab73ae1b.e62de9e5-fbf5-4d33-b753-c858d939e2bd?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/creepy-tale-ingrid-penance-xbox-series-xs/9P66ZL9CGB4B/0010,16
Doomed To Hell,https://store-images.s-microsoft.com/image/apps.10081.14020804494803283.d9602d0a-c899-44cb-b6f1-78cae29d7504.19454dd3-c339-47b6-a684-539781588b80?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/doomed-to-hell/9N6CGFWF3MMQ/0010,12
武蔵厳流記2,https://store-images.s-microsoft.com/image/apps.29249.14400843920558204.b8fece41-817c-4d3d-b285-49bac5f8b59a.cac52b74-c03a-4cac-b0cb-3b40521c9630?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/2/9NV5RQRWPRFK/0010,12
Heidelberg 1693,https://store-images.s-microsoft.com/image/apps.50467.14581154612201699.3ae1936e-71b3-422f-a516-540fadc2f494.05888869-32a1-4549-a787-c6c3e611fef0?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/heidelberg-1693/9P4W5GXW6GC2/0010,16
Outbreak: Epidemic Definitive Collection,https://store-images.s-microsoft.com/image/apps.22214.14490131345801469.53ce7d49-7b1f-4ba1-8362-0bda2b69e0ff.20000a9a-57c4-4603-8dca-1037be97daae?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/outbreak-epidemic-definitive-collection/9NZ0QNMT949N/0010,16
Next Space Rebels,https://store-images.s-microsoft.com/image/apps.64109.14119640268172716.d5337920-4722-41a0-b754-c6d32e905713.e82cc454-38a7-4868-8490-f79b73c8312f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/next-space-rebels/9PBGCRBQKXTP/0010,16
Princess Farmer,https://store-images.s-microsoft.com/image/apps.37083.14181697004559532.848db2d0-cd3d-4fd9-ac77-c7092a8489ae.20f3238d-7892-4253-9b44-e5ce117762c6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/princess-farmer/9PGP0J10H2HT/0010,12
Tribal Pass,https://store-images.s-microsoft.com/image/apps.18044.14016943163581400.46f31768-57ff-4539-b3f3-6c9fa6388b42.3512bef2-1974-4917-8d6b-d9665df1f44f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tribal-pass/9N6BLBGHGM5Z/0010,18
フェルンズゲート,https://store-images.s-microsoft.com/image/apps.857.14147572471866937.21897a36-f1f6-4621-a0ad-a577f6d33eb8.42f250b2-a41c-449b-9d5d-4d056e1f73e4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44ov44kn44or44oz44k644ky44o844oi/9PDTN43FLJM4/0010,12
Unichrome: A 1-bit Unicorn Adventure,https://store-images.s-microsoft.com/image/apps.37299.13703834256389870.ba6eb608-c5a3-4f47-b9e3-4aed991348e0.a3df218f-2fd6-425d-b887-2e6a8219778e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/unichrome-a-1-bit-unicorn-adventure/9NLW71S732ST/0010,12
Vicious Attack Llama Apocalypse,https://store-images.s-microsoft.com/image/apps.59542.13963209768718880.d5a4a4a9-99d4-48d6-aedb-de681b924f7e.6ccdb1fa-11d3-4e0c-a59f-fc258ee36b92?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/vicious-attack-llama-apocalypse/9N253PVJ49WT/0010,16
Endurance: Space Action,https://store-images.s-microsoft.com/image/apps.43635.13935605251960217.ab8332e8-f1ae-49cc-bd40-2e3294680033.e2fc0281-ab39-48c4-9f7f-9c694877e6a9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/endurance-space-action/9N3JSZJK02G2/0010,12
Turn-Based Battle Deluxe Bundle: The Amazing American Circus & Legend of Keepers,https://store-images.s-microsoft.com/image/apps.10063.14064396094271822.cdcacbfa-678b-453e-900d-dc72d57400d5.b2c1db01-9f86-4728-a077-f9a22dc3b51d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/turn-based-battle-deluxe-bundle-the-amazing-american-circus-legend-of-keepers/9N7QQZF1MFHW/0010,16
Murder Diaries 3 - Santa's Trail of Blood,https://store-images.s-microsoft.com/image/apps.52062.13544651474821032.76208fe7-317c-44f0-9cbd-699dd8bfe38d.2641eef3-8cad-4d26-bf5b-9ff1f06d13eb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/murder-diaries-3-santas-trail-of-blood/9N93NV8BVC71/0010,16
Without Escape: Console Edition,https://store-images.s-microsoft.com/image/apps.12920.14229578877403508.f6a47ce1-f77d-4dd9-a99e-fd62aca72e5b.76172750-4666-4274-8b3d-025dc0be6baa?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/without-escape-console-edition/9PHLJ0FCVQZP/0010,16
Creepy Tale: Ingrid Penance,https://store-images.s-microsoft.com/image/apps.11461.14625409091128493.7a8b7044-a6ef-48ea-9419-7e26ab73ae1b.e62de9e5-fbf5-4d33-b753-c858d939e2bd?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/creepy-tale-ingrid-penance/9N5TQ3ML9LJJ/0010,16
Ellen - The Game,https://store-images.s-microsoft.com/image/apps.17841.13680583784017396.b103315e-f091-4064-b763-0ffe144fae08.de450f81-aa49-4c8e-aeda-0c239fb99dcd?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ellen-the-game/9NJHXB90R2XW/0010,12
Eight Dragons,https://store-images.s-microsoft.com/image/apps.52369.13632955660778607.27c5fb8c-69cb-49e6-9695-849326b4ea5a.be594204-8518-4382-b519-f25719e7a7ae?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/eight-dragons/9NHBTWPBZ4L4/0010,16
Mind Scanners,https://store-images.s-microsoft.com/image/apps.64687.13792918252035849.70cae5d6-a601-49fa-aa3f-fe57d9dc8f66.9dad009e-69a8-440f-aba9-c95ff93f087f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/mind-scanners/9MV8J6MFJNQV/0010,16
Arcade Spirits: The New Challengers,https://store-images.s-microsoft.com/image/apps.60183.14325865714508079.7617d0e7-a29c-4c94-8f1b-f09a52acd351.58c8e81e-8b1a-4d09-b747-d1c7325dccd0?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/arcade-spirits-the-new-challengers/9PPF534JXXTB/0010,12
Ary and the Secret of Seasons,https://store-images.s-microsoft.com/image/apps.54612.14231167633277908.cf6cfd7b-aac6-4e49-966f-0c43653b6adc.7352af54-5702-4b90-8376-1d3601a976c6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ary-and-the-secret-of-seasons/9PHQSHKZL9W5/0010,12
The FMV Collection 3,https://store-images.s-microsoft.com/image/apps.39308.14471562180981849.67fdc077-4789-43e0-bef0-7a03cdaa605c.a617049c-c952-4a76-9e51-abcef88bbdaa?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-fmv-collection-3/9NZQ2TK5ZTC8/0010,18
Q-YO Blaster,https://store-images.s-microsoft.com/image/apps.16043.14405801872710735.7f88e5aa-e56a-4ac4-8daa-53c8c8eaca57.63d1e08b-920e-47b0-9ec1-9ac9c03f0a91?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/q-yo-blaster/9NV4BVHMWC04/0010,12
Paranormal Bundle,https://store-images.s-microsoft.com/image/apps.8473.14569935248672731.f8212afa-00d7-42b5-9342-d74f055f0ed8.206b16cc-4e2b-43c5-aaf5-c0224e1b6ddf?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/paranormal-bundle/9P5NHH8V99TL/0010,12
もふもふ大群,https://store-images.s-microsoft.com/image/apps.11988.13686017895955752.396c49fd-a32f-45cc-a52e-026c20c9cb16.d47d3b39-d6d3-4cfc-9e74-5bbb7b31ad7a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44kc44g144kc44g15asn576k/9NJ78SP941JW/0010,16
Draugen,https://store-images.s-microsoft.com/image/apps.23924.14335233773597612.aeec2a0e-e4b6-4207-9d76-161aff814d6f.bdf1b2ed-6984-4070-9df5-72680b4705d4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/draugen/9PNXQ2T4B37Z/0010,16
Will Die Alone,https://store-images.s-microsoft.com/image/apps.54008.13790803768557167.e64cc1b1-1f60-4fa4-83a2-fdd5a1c5980a.7ee4688a-5b06-49ef-a8d5-c29396d81cc2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/will-die-alone/9NPMPBFC32F2/0010,16
Silence - The Whispered World 2,https://store-images.s-microsoft.com/image/apps.11486.13510798887868631.5d3c4525-3364-449d-a129-7befe4af746e.a59ac6bf-73db-49e9-b9ce-4629a04ceba4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/silence-the-whispered-world-2/9NBLGGH557RV/0010,12
Dread Nautical,https://store-images.s-microsoft.com/image/apps.1997.13637434542637556.0fc6b50b-22d8-4da4-9ce3-1dfa53039354.a03ba7e5-ba20-45df-ad82-8811d5234879?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dread-nautical/9NH4H99W7D6R/0010,12
CAN ANDROIDS PRAY: BLUE,https://store-images.s-microsoft.com/image/apps.35973.14532746586199489.3fb0cbb5-abff-4b90-b70b-5362cc6daa7f.2fffc087-f865-4740-beba-07fbece2179c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/can-androids-pray-blue/9P3RMSW1L3ZN/0010,16
Outbreak,https://store-images.s-microsoft.com/image/apps.31710.68391578018445226.7a205a0b-ad2f-4d8a-8b41-39ae57340b2e.99a83b82-f2b0-48d8-9c3a-09c1272c0374?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/outbreak/BQ5HJ270WNLT/0001,16
A Day Without Me,https://store-images.s-microsoft.com/image/apps.32406.13830154166181550.82279cf6-c58e-44c6-a050-b90cf5c86808.23714652-185c-4787-bc23-9276e955a18b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/a-day-without-me/9MX63BP9P3ZH/0010,16
Swordbreaker The Game,https://store-images.s-microsoft.com/image/apps.40418.14391543840412749.353551b5-e2ae-4feb-a32c-db5c9ef8e627.2d594d27-560b-4ac6-8d26-ee3100459c27?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/swordbreaker-the-game/9NVMGWCS0MDQ/0010,12
Weedcraft Inc + Terraformers - Aim High Bundle,https://store-images.s-microsoft.com/image/apps.62389.14243715084662701.51a7ed0e-604e-480e-9f6f-4b452ccc8d0b.3e9cf0a2-f34c-4ce5-a3ca-9d076dff1bde?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/weedcraft-inc-terraformers-aim-high-bundle/9PH36L2G7G1D/0010,18
Danger Gazers,https://store-images.s-microsoft.com/image/apps.11995.13518778600047363.ea869982-b733-45ed-8add-c883dd3015ce.6a0abcfd-b442-4d19-8571-382a72900f99?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/danger-gazers/9NBF0R1617X8/0010,12
Tandem：影の物語,https://store-images.s-microsoft.com/image/apps.26765.13890183409375404.68400bdf-f909-4521-ba92-9e217f2081ff.c6ec4f62-568b-4b69-9317-6841636071e2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tandem/9MXGW3Z8TS4W/0010,12
Infinity Runner,https://store-images.s-microsoft.com/image/apps.46270.69214800647328037.a66cbe89-01ec-4127-9eed-d244537aa0e3.7c6f059b-e46a-4ce8-81b8-fe51fa9af172?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/infinity-runner/BQP42NF99K2V/0001,12
One Hell of a Ride,https://store-images.s-microsoft.com/image/apps.33738.14561401030093956.f7b7ce6b-109c-41d7-82df-f45ea402aa3e.4aa72838-2879-4081-9c15-ab00166acdf7?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/one-hell-of-a-ride/9P2J82T6F7NR/0010,12
REMOTE LIFE,https://store-images.s-microsoft.com/image/apps.54472.14318608409286979.6321aee9-9f49-486d-be30-5fcf6bfd739c.fa337e23-39c0-4da9-a629-318a24e09a8f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/remote-life/9PLFX9D63L2S/0010,12
QUByte Classics: The Samurai Collection by PIKO,https://store-images.s-microsoft.com/image/apps.46244.13887840116547760.e9994469-83ea-4451-9454-7b61fbcb18c6.e6c6e2a3-2c45-452e-83d4-84cb47b3bdf8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/qubyte-classics-the-samurai-collection-by-piko/9MXTJC1FDH8W/0010,12
Bear With Me: The Lost Robots,https://store-images.s-microsoft.com/image/apps.56615.13923583801076306.61c188ff-5e44-4210-9c72-a0235c07c12c.b165d25f-fb2d-462d-ba3f-c9641d59a6be?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/bear-with-me-the-lost-robots/9N0LC68P5XVK/0010,12
Dead Dust,https://store-images.s-microsoft.com/image/apps.55385.14445691338827022.6a7a890a-7ba1-43e9-88e1-85e6d1fc618a.3a313ab8-1765-402c-aa71-b6f4a0a070e2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dead-dust/9NWNV3B6JDHR/0010,12
The Hand Of Merlin,https://store-images.s-microsoft.com/image/apps.11845.14347713788346389.5e50364b-40bd-451b-a501-0f9ccd353d2f.93e1e292-dbbe-44ad-8b2f-37a228792590?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-hand-of-merlin/9PNB74T96654/0010,16
Historical Trilogy,https://store-images.s-microsoft.com/image/apps.27828.14157546162839143.7b2d149f-272c-4b49-9599-67bafd44c1d3.e3821917-a4fb-4865-8c0f-b4540f8fb1f9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/historical-trilogy/9PD3QXB7CJ3G/0010,16
Sleepin' Deeply,https://store-images.s-microsoft.com/image/apps.21741.14535841386857866.b617ddc7-c2d8-41e2-b3d4-6a7bcebb8cf8.26f4af51-d09f-445c-b620-5284e294eb4c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/sleepin-deeply/9P3LHP0VRHTW/0010,16
Ultimate ADOM - Caverns of Chaos,https://store-images.s-microsoft.com/image/apps.43254.13921546442224418.df1c1fc6-d96c-4186-b700-2bbabe65db71.b29b4af1-c395-4e8d-b6a3-acd998d517a2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ultimate-adom-caverns-of-chaos/9N0G5X8KC8Z7/0010,12
Magic Nations - Strategy Card Game,https://store-images.s-microsoft.com/image/apps.65010.14007994623775779.94dca7c3-4edf-4976-8237-ac200bfc72e3.813e7105-f29a-4827-8818-febf68a571dc?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/magic-nations-strategy-card-game/9N6SLHK3DK92/0010,12
The FMV Collection 1,https://store-images.s-microsoft.com/image/apps.39392.14052693504006930.c4a61cb5-d92e-4915-926c-4ded9ac152d7.7fa994cd-d655-42f0-9d56-6d69faab51a2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-fmv-collection-1/9N83DT4N7QS5/0010,18
Circus Electrique,https://store-images.s-microsoft.com/image/apps.31584.13516394167876292.6b679070-1567-4dfe-a534-b284708b8afa.1493be57-b3bd-4908-ba83-e9c4555c9147?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/circus-electrique/9NBB06CQ4MDH/0010,12
